index,total_in_score,total_out_score,id,title,abstract
4330,0,0,4307,Recent Developments in Middle East (52 vertices),"תקיפה של צה""ל במארון א-ראס בדרום לבנון . ערוצים לבנוניים טוענים שצה""ל השתמש בפצצה ששוקלת טון בתקיפה זו.User sent a document"
4331,0,0,4335,Recent Developments in Middle East (52 vertices),"אור רבידשוטרי תחנת רמלה פתחו בסריקות עם קבלת הדיווח על קולות הירי בשכונת ג׳וואריש שבעיר. אין נפגעים באירוע, הרקע פלילי@N12chat"
4332,0,0,4368,Recent Developments in Middle East (52 vertices),"דחפור של צה""ל מסיים את העבודה בפיצריה בחווארהUser sent a document"
4333,0,0,4369,Recent Developments in Middle East (52 vertices),"מבזקן 12המשטרה עיכבה לחקירה תושבת הוד השרון כבת 50 בחשד למעורבות בתאונת דרכים בכביש 471 סמוך לפתח תקווה,  שבהנפצע קשה רווכב אופנוע@N12chat"
4334,0,0,4560,Recent Developments in Middle East (52 vertices),"ערוצים לבנוניים: ""משהו"" נפל מהשמיים לים באזור גבול לבנון - ישראלUser sent a document"
4335,0,0,4731,Recent Developments in Middle East (52 vertices),"מבזקן 12מאות ספורטאים השתתפו במרתון ""ספינינג לחיים"" בירושלים לתמיכה במשפחות השבת החטופים בשישי האחרון. המרתון ימשיך גם בשישי הקרוב עד שיחזרו. כל משתתף רכש דיסקית לתרומה למען מטה החטופים@N12chat"
4336,10,0,4842,Recent Developments in Middle East (52 vertices),"אחרי הכינוס עם שרי החוץ הערבים בירדן, חוזר שר החוץ האמריקאי, בלינקן על העמדה האמריקאית:הפסקת אש תאפשר לחמאס להערך מחדש ולהוציא שוב מתקפות טרור נגד ישראל.עם זאת ציין בלינקן כי הסיוע שנכנס כעת לרצועה דרך מעבר רפיח אינו מספיק."
4337,0,0,4854,Recent Developments in Middle East (52 vertices),"מבזקן 12📝דיווח ב-CNN: שר החוץ ישראל כ""ץ צפוי להיפגש בבריסל עם מקביליו באיחוד האירופי ובמזרח התיכון ביום שני@N12chat"
4338,0,0,10,Reports on Gaza Conflict (150 vertices),"גיא ורוןאביב גפן הגיע לבית גבריאל-צמח, לכנס מיוחד של מפוני קיבוץ מעיין ברוך. הקיבוץ פונה לפני כחודש וחצי, בעקבות המלחמה, יחד עם עוד מיישובי וקיבוצי הגליל. המפגש נועד לחבר את הקהילה שבימים אלו פזורים ברחבי הארץ במטרה לשמר ולחזק את החוסן הקהילתי@N12chat"
4339,0,0,15,Reports on Gaza Conflict (150 vertices),"בן גולדפריינדחזרה למקום הראשון: מכבי ת""א ניצחה 0:1 את הפועל באר שבע ועלתה לפסגת טבלת ליגת העל. מילסון כבש, ערן זהבי החמיץ פנדל והוחלף כעבור כמה דקות@N12chat"
4340,0,0,74,Reports on Gaza Conflict (150 vertices),"מבזקן 12רס""ר (במיל') איתן נאה, שנפל בדרום הרצועה@N12chat"
4341,0,0,86,Reports on Gaza Conflict (150 vertices),"מבזקן 12זוג אחים ו-4 נשים שנחטפו מניר עוז, בהן שני גורן בת ה-29 | הרשימה המלאה של החטופים ששוחררו הערב@N12chat"
4342,2,0,95,Reports on Gaza Conflict (150 vertices),מבזקן 12מפגינים מוחים על מעצר בני משפחות חטופים - מחוץ לתחנת המשטרה ברחוב ולנברג בתל אביב@N12chat
4343,0,0,102,Reports on Gaza Conflict (150 vertices),פוראת נסארהנרצח בכפר קרע - מחמוד מסלמאני@N12chat
4344,1,0,103,Reports on Gaza Conflict (150 vertices),"ערוצים פלסטינים רבים משתפים את סרטון ""האמאם של ג'נין""."
4345,0,0,156,Reports on Gaza Conflict (150 vertices),"נועם כהןלראשונה מאז פרוץ המלחמה - מופע בין-לאומי בדרך לארץ: כוכבי סדרת ""המורדים"" יגיעו לישראל - 20 שנה אחרי שהופיעו כאן בפעם האחרונה. ההופעה תתקיים ב-25 באפריל בלייב פארק ראשון לציון@N12chat"
4346,0,0,234,Reports on Gaza Conflict (150 vertices),אור רבידתושב לוד בשנות ה-50 לחייו נעצר בחשד שאיים על בני משפחתו. במהלך החקירה נחשפו במחסן ביתו אקדח ומחסנית. צילום: דוברות המשטרה@N12chat
4347,0,0,235,Reports on Gaza Conflict (150 vertices),"מבזקן 12מייה, בעלת אזרחות צרפתית, נחטפה מהמסיבה ברעים ב-7 באוקטובר. היא החטופה הראשונה שהתקבל ממנה אות חיים מתוך הרצועה, לאחר שחמאס הפיץ סרטון שבו היא מדברת ומשתפת על מצבה@N12chat"
4348,1,0,267,Reports on Gaza Conflict (150 vertices),מיכל פעילןעשרות אלפים כעת בעצרת התמיכה בחטופים. קרדיט: מטה משפחות החטופים@N12chat
4349,0,0,309,Reports on Gaza Conflict (150 vertices),"שני בירנבויםמשלחת ניצולים ממסיבת הנובה נפגשה עם ארתור דנובו, נשיא ארגון קורבנות הטבח בבטאקלאן Life for Paris. במפגש, מטעם משרד התפוצות ובשיתוף משרד החוץ, הצעירים שוחחו עם דנובו על דרכי ההתמודדות עם הטראומה שעברו ושמעו ממנו על דרכי ההנצחה בעקבות הטבח שהתרחש בתיאטרון בפריז ב-2015. דנובו חיזק את הצעירים ואיחל להם שיקום מהיר@N12chat"
4350,0,0,372,Reports on Gaza Conflict (150 vertices),פוראת נסארהרקע לאירוע בדבורייה הוא על פי החשד סכסוך בין עבריינים@N12chat
4351,0,0,384,Reports on Gaza Conflict (150 vertices),"מבזקן 12תושב חדרה בן 49 נעצר בחשד שהחזיק סמים מסוגים שונים בכמות מסחרית, כלי פריצה ואלפי שקלים במזומן שהוסלקו ברכבו. המשטרה עצרה את הרכב לאחר שהעלה את חשדם, ומלבד ממצאי החיפוש עלה כי הנהג היה תחת השפעת סמים. הוא נעצר והובא לחקירה בסיומה נכלא. מעצרו הוארך עד ליום חמישי. צילום: דוברות המשטרה@N12chat"
4352,0,0,385,Reports on Gaza Conflict (150 vertices),דרום סוריה: המורדים הקימו משרד לתיאום עריקות של חיילי אסד שמעוניינים בכך.4 תגובות
4353,0,0,411,Reports on Gaza Conflict (150 vertices),סוכנות הידיעות AP מפי מקור מצרי: חמאס דחתה הצעה ישראלית להפסקת אש של חודשיים בתמורה לשחרור החטופים.כדי להגיב לכתבה לחצו כאן
4354,0,0,432,Reports on Gaza Conflict (150 vertices),"הלבנונים מדווחים על 9 תקיפות מאז הבוקר בכפר תבנין בדרום לבנון - זה הכפר בו נמצא ביתו ובית משפחתו של נביה ברי, יו""ר הפרלמנט הלבנוני והאחראי על המו""מ לעסקה מטעם חזבאללה.###הפעלת לחץ?כדי להגיב לכתבה לחצו כאן	הלבנונים מדווחים על 9 תקיפות מאז הבוקר בכפר תבנין בדרום לבנון - זה הכפר בו נמצא ביתו ובית משפחתו של נביה ברי, יו""ר הפרלמנט הלבנוני והאחראי על המו""מ לעסקה מטעם חזבאללה.###הפעלת לחץ?כדי להגיב לכתבה לחצו כאן"
4355,0,0,503,Reports on Gaza Conflict (150 vertices),פינת הנכבה היומית - הפעם מדיר אלבלח במרכז הרצועה.כדי להגיב לכתבה לחצו כאן
4356,0,0,609,Reports on Gaza Conflict (150 vertices),"פוראת נסארסוהייב אשוי, הצעיר בן ה-15 שנרצח ברהט@N12chat"
4357,0,0,635,Reports on Gaza Conflict (150 vertices),פוראת נסארחשד שרכב של החשודים הוצת@N12chat
4358,0,0,749,Reports on Gaza Conflict (150 vertices),בן גולדפריינדהיסטוריה מטורפת: אנסטסיה גורבנקו זכתה במדליית כסף באליפות העולם בשחייה במשחה 400 מטר מעורב אישי. גורבנקו שברה שיא ישראלי@N12chat
4359,0,0,788,Reports on Gaza Conflict (150 vertices),"פוראת נסארבתחנה המרכזית בחדרה רוססה כתובת: ""אין כניסה לערבים"". דובר המשטרה: נפתחה חקירה ויבוצעו מעצרים@N12chat"
4360,0,0,821,Reports on Gaza Conflict (150 vertices),"מבזקן 12📝כתב אישום יוגש נגד רופא פלסטיני החשוד בביצוע עבירות מין חמורות בקטינה בבית חולים בירושלים. הרופא, תושב חברון בשנות ה-20 לחייו, נעצר בחשד שביצע עבירות מין במטופלת קטינה במספר הזדמנויות. מעצרו הוארך מעת לעת, והפרקליטות הגישה לבית המשפט הצהרת תובע לקראת הגשת כתב אישום@N12chat"
4361,0,0,848,Reports on Gaza Conflict (150 vertices),"גיא ורוןשלג כבד החל לרדת בשעה האחרונה באתר החרמון, הטמפרטורמה במפלס התחתון עומדת על מינוס 1 מעלות. המערכת צפויה להמשיך בימים הקרובים, והאתר סגור. צילום: אתר החרמון@N12chat"
4362,0,0,849,Reports on Gaza Conflict (150 vertices),ספיר ליפקיןאוהלים שהוקמו ברפיח לעזתים שעזבו את בתיהם. צילום: רויטרס@N12chat
4363,1,1,850,Reports on Gaza Conflict (150 vertices),מבזקן 12הפנים והשמות: אלה החטופים ששוחררו היום משבי חמאס@N12chat
4364,0,0,878,Reports on Gaza Conflict (150 vertices),"אור רבידהלוויתו של סמ""ר עמית בונצל ז""ל, לוחם וסמל מחלקה בסיירת צנחנים בן 22 שנפל אתמול בקרב במרכז רצועת עזה, יצאה משוהם להר הרצל בירושלים. מאות תושבי היישוב ליוו אותו בדרכו האחרונה. צילום: דוברות מועצת שוהם@N12chat"
4365,0,0,946,Reports on Gaza Conflict (150 vertices),"מבזקן 12המשטרה עצרה אמש תושב ירושלים בן 24, שחשוד כי נהג ללא רישיון נהיגה. במהלך חיפוש שערכו בלשי יחידת התנועה ברכבו, נתפסו סמים - חצי ק""ג ""נייס גיא"" ו-4 גרם ""קריסטל"". צילום: דוברות המשטרה@N12chat"
4366,1,0,947,Reports on Gaza Conflict (150 vertices),"שושי חתוקהראש הממשלה נתניהו וחבר הקונגרס בריאן מאסט נפגשו עם לוחמים שנפצעו במלחמה, במחלקת השיקום בבית החולים הדסה הר הצופים. נתניהו ומאסט שמעו מהלוחמים על הקרבות שניהלו, וחבר הקונגרס, שאיבד את רגליו במלחמה באפגניסטן, סיפר על ההתמודדות האישית שלו. ראש הממשלה נתניהו חזר והדגיש כי הלחימה תימשך עד לניצחון על חמאס. צילום: עמוס בן גרשום, לע״מ@N12chat"
4367,0,0,997,Reports on Gaza Conflict (150 vertices),"מבזקן 12שתי פצועות בינוני וקל בהתהפכות כלי רכב בכביש 232 סמוך לכוכב מיכאל. צוותי מד""א פינו אותן לבית החולים ברזילי באשקלון@N12chat"
