abstract,creation_time,channel_name,platform_type,id,summary
"מבזקן 12המשרד להגנת הסביבה הטיל שני עיצומים כספיים על חברת תעשיות כימיות תפזול מבית שמש בסכום של כמיליון וחצי שקלים בגין הפרות של היתרי רעלים ואירוע חומרים מסוכנים. זאת לאחר שבסיור שנערך במחסן החברה עלו הפרות שונות שכללו, בין היתר, תקלות באופן האחסון של החומרים המסוכנים, שילוט ואחסנה לקויים, ופריקה וטעינה בניגוד להוראות ההיתר. צילום: המשרד להגנת הסביבה@N12chat",2024-01-30 09:22:21+00:00,N12chat,telegram,942,"מבזקן 12המשרד להגנת הסביבה הטיל שני עיצומים כספיים על חברת תעשיות כימיות תפזול מבית שמש בסכום של כמיליון וחצי שקלים בגין הפרות של היתרי רעלים ואירוע חומרים מסוכנים. זאת לאחר שבסיור שנערך במחסן החברה עלו הפרות שונות שכללו, בין היתר, תקלות באופן האחסון של החומרים המסוכנים, שילוט ואחסנה לקויים, ופריקה וטעינה בניגוד להוראות ההיתר. צילום: המשרד להגנת הסביבה@N12chat"
"אחד מתושבי בית לאהיא בצפון הרצועה סוקר את הסביבה, נדהם מההרס ואומר :מה ההרס הזה? יא אללה... זה הצונאמי של בית לאהיא",2023-12-16 13:32:51+00:00,abualiexpress,telegram,943,"אחד מתושבי בית לאהיא בצפון הרצועה סוקר את הסביבה, נדהם מההרס ואומר :מה ההרס הזה? יא אללה... זה הצונאמי של בית לאהיא"
"הפלסטינים מדווחים על תקיפות חגורת אש באזור  ח'אן יונס בדרום הרצועה.ברקע, העשן מהדליקה במפעל הפלסטיק של מחמד אבו דקה שטרם כובתה. ע""פ הפלסטינים במפעל יש 200 טון של חומר גלם לתעשיית הפלסטיק.כדי להגיב לכתבה לחצו כאן",2024-01-21 16:22:34+00:00,abualiexpress,telegram,944,"הפלסטינים מדווחים על תקיפות חגורת אש באזור  ח'אן יונס בדרום הרצועה.ברקע, העשן מהדליקה במפעל הפלסטיק של מחמד אבו דקה שטרם כובתה. ע""פ הפלסטינים במפעל יש 200 טון של חומר גלם לתעשיית הפלסטיק.כדי להגיב לכתבה לחצו כאן"
°תוכן ממומן,2024-02-04 14:59:00+00:00,abualiexpress,telegram,945,°תוכן ממומן
"דובר צה""ל:  הופעלו התרעות בקרית שמונה ובמנרה, הפרטים בבדיקה.  כדי להגיב לכתבה לחצו כאן	שוואתגובה אחת",2024-12-19 08:56:58+00:00,abualiexpress,telegram,946,"דובר צה""ל:  הופעלו התרעות בקרית שמונה ובמנרה, הפרטים בבדיקה.  כדי להגיב לכתבה לחצו כאן	שוואתגובה אחת"
"ע""פ הפלסטינים פעילות דחפורי צה""ל נמשכת כעת בשכונת א-שהדאא' במחנה הפליטים טולכרם.כדי להגיב לכתבה לחצו כאן",2023-11-14 06:43:01+00:00,abualiexpress,telegram,947,"ע""פ הפלסטינים פעילות דחפורי צה""ל נמשכת כעת בשכונת א-שהדאא' במחנה הפליטים טולכרם.כדי להגיב לכתבה לחצו כאן"
"הזרוע הצבאית של הג'האד האסלאמי משחררת סרטון על שגרת חייהם של פעיליה מהיחידה הרקטית, המשגרים פצמ""רים ורקטות ממזרח ח'אן יונס לשטח העוטף.מכינים שקשוקה על האש, מתפללים, מסתובבים יחפים וכמובן על בגדים אזרחיים שלא בטעות ייחשבו לפעילים צבאיים...זה חלק מהתו""ל. מדים צבאיים זה רק לסרטוני התדמית של לפני המלחמה...",2023-12-12 11:18:21+00:00,abualiexpress,telegram,948,"הזרוע הצבאית של הג'האד האסלאמי משחררת סרטון על שגרת חייהם של פעיליה מהיחידה הרקטית, המשגרים פצמ""רים ורקטות ממזרח ח'אן יונס לשטח העוטף.מכינים שקשוקה על האש, מתפללים, מסתובבים יחפים וכמובן על בגדים אזרחיים שלא בטעות ייחשבו לפעילים צבאיים...זה חלק מהתו""ל. מדים צבאיים זה רק לסרטוני התדמית של לפני המלחמה..."
ירון אברהםאהרן ברק אישר ל-N12: אהיה השופט מטעם ישראל בתביעה שהוגשה לבית הדין בהאג@N12chat,2024-01-07 14:46:18+00:00,N12chat,telegram,949,ירון אברהםאהרן ברק אישר ל-N12: אהיה השופט מטעם ישראל בתביעה שהוגשה לבית הדין בהאג@N12chat
"יונה לייבזוןהפסנתר של החטוף אלון אהל הוצב בוושינגטון סקוור פארק במנהטן, במטרה להעלות את המודעות להשבתו של אלון. בכל שעה משובצים נגנים מרחבי העיר. קרדיט: Dekel Hamatian@N12chat",2024-01-14 20:53:00+00:00,N12chat,telegram,950,"יונה לייבזוןהפסנתר של החטוף אלון אהל הוצב בוושינגטון סקוור פארק במנהטן, במטרה להעלות את המודעות להשבתו של אלון. בכל שעה משובצים נגנים מרחבי העיר. קרדיט: Dekel Hamatian@N12chat"
"יובל אראל📝בג""ץ דחה על הסף את העתירה נגד העסקה לשחרור החטופים. בפסק הדין נכתב: ""הסוגיה הקשה שהעותרת הניחה לפתחנו נטועה, כל-כולה, בלב-לבם של שיקולי מלחמה-ושלום ומדיניות-חוץ אשר מסורים להחלטת הממשלה. במילים אחרות: מדובר בסוגיה מדינית מובהקת שבית משפט זה אינו רואה להידרש לה – עניין שהדגשנו, וחזרנו הדגשנו, במספר פסקי דין""@N12chat",2023-11-22 16:53:32+00:00,N12chat,telegram,951,"יובל אראל📝בג""ץ דחה על הסף את העתירה נגד העסקה לשחרור החטופים. בפסק הדין נכתב: ""הסוגיה הקשה שהעותרת הניחה לפתחנו נטועה, כל-כולה, בלב-לבם של שיקולי מלחמה-ושלום ומדיניות-חוץ אשר מסורים להחלטת הממשלה. במילים אחרות: מדובר בסוגיה מדינית מובהקת שבית משפט זה אינו רואה להידרש לה – עניין שהדגשנו, וחזרנו הדגשנו, במספר פסקי דין""@N12chat"
"ניצן שפיראכפיר זר, תושב שדרות שנפצע בחודש דצמבר בעקבות פגיעת נ""ט בטנק, קיבל את ריאותיו של הלוחם דור זימל ז""ל שנפל מפגיעת כטב""מ במרחב ערב אל-עראמשה. לראשונה מאז הפציעה כפיר חזר הערב לביתו והתקבל על ידי מאות מתושבי העיר. צילום: נטע אוחיון @N12chat",2024-07-11 18:18:13+00:00,N12chat,telegram,952,"ניצן שפיראכפיר זר, תושב שדרות שנפצע בחודש דצמבר בעקבות פגיעת נ""ט בטנק, קיבל את ריאותיו של הלוחם דור זימל ז""ל שנפל מפגיעת כטב""מ במרחב ערב אל-עראמשה. לראשונה מאז הפציעה כפיר חזר הערב לביתו והתקבל על ידי מאות מתושבי העיר. צילום: נטע אוחיון @N12chat"
ערוצים פלסטינים: כלי טיס ישראלים בשמי ח'אן יונס ורפיח בדרום הרצועה.,2023-11-27 18:23:25+00:00,abualiexpress,telegram,953,ערוצים פלסטינים: כלי טיס ישראלים בשמי ח'אן יונס ורפיח בדרום הרצועה.
,2024-01-08 15:02:08+00:00,N12chat,telegram,954,
"פוראת נסארשני צעירים בשנות ה-20 לחייהם נפצעו קשה באירוע אלימות בג'יסר א-זרקא. צוותי מד""א פינו אותם לבתי החולים רמב""ם והלל יפה@N12chat",2023-11-26 18:46:56+00:00,N12chat,telegram,955,"פוראת נסארשני צעירים בשנות ה-20 לחייהם נפצעו קשה באירוע אלימות בג'יסר א-זרקא. צוותי מד""א פינו אותם לבתי החולים רמב""ם והלל יפה@N12chat"
°שכחו את בית החולים שפאא...,2023-11-15 20:08:58+00:00,abualiexpress,telegram,956,°שכחו את בית החולים שפאא...
ערוץ אלמנאר הלבנוני מפרסם תיעוד של מיירטים ישראלים ששוגרו לעבר המטח האחרון מלבנוןכדי להגיב לכתבה לחצו כאן,2023-11-20 09:51:09+00:00,abualiexpress,telegram,957,ערוץ אלמנאר הלבנוני מפרסם תיעוד של מיירטים ישראלים ששוגרו לעבר המטח האחרון מלבנוןכדי להגיב לכתבה לחצו כאן
"ערוצים פלסטינים: ""המתנחלים עורכים תהלוכה פרובוקטיבית ברחובות העיר העתיקה בירושלים"".User sent a document",2024-02-08 18:03:37+00:00,abualiexpress,telegram,958,"ערוצים פלסטינים: ""המתנחלים עורכים תהלוכה פרובוקטיבית ברחובות העיר העתיקה בירושלים"".User sent a document"
"°בלאק פריידיי באספרסו קלאב! 📣מכונות קפה, קפסולות ואקססוריז במחירים שאסור לפספס! וגם מאג תרמי יוקרתי – מתנה בכל הזמנה! 🎁 מכונות קפה וקפסולות »👉🏻 https://esp.club/SLbD 👈🏻קפסולות למכונות נספרסו »👉🏻  https://esp.club/kjHB 👈🏻בתוקף ל-24 שעות בלבד.אספרסו קלאב - פשוט לשתות קפהUser sent a document",2023-11-23 15:02:17+00:00,abualiexpress,telegram,959,"°בלאק פריידיי באספרסו קלאב! 📣מכונות קפה, קפסולות ואקססוריז במחירים שאסור לפספס! וגם מאג תרמי יוקרתי – מתנה בכל הזמנה! 🎁 מכונות קפה וקפסולות »👉🏻 https://esp.club/SLbD 👈🏻קפסולות למכונות נספרסו »👉🏻  https://esp.club/kjHB 👈🏻בתוקף ל-24 שעות בלבד.אספרסו קלאב - פשוט לשתות קפהUser sent a document"
הרוסים קצת פחות מרוצים מבחירתו לנשיא של מיליי - הידוע כתומך נלהב גם של אוקראינה...כדי להגיב לכתבה לחצו כאן,2023-11-20 06:57:46+00:00,abualiexpress,telegram,960,הרוסים קצת פחות מרוצים מבחירתו לנשיא של מיליי - הידוע כתומך נלהב גם של אוקראינה...כדי להגיב לכתבה לחצו כאן
אור רבידשרידי רקטה שנפלו בגבעת שמואל@N12chat,2023-12-21 12:07:14+00:00,N12chat,telegram,961,אור רבידשרידי רקטה שנפלו בגבעת שמואל@N12chat
ניר דבוריהאזעקה בעמק יזרעאל הופעלה בעקבות שיגור טיל מיירט של מערכת קלע דוד לעבר מטרה בשטח לבנון@N12chat,2024-02-26 06:57:07+00:00,N12chat,telegram,962,ניר דבוריהאזעקה בעמק יזרעאל הופעלה בעקבות שיגור טיל מיירט של מערכת קלע דוד לעבר מטרה בשטח לבנון@N12chat
"אדר גיציסצה""ל: לפני זמן קצר זוהה כלי טיס בלתי מאויש שחצה מלבנון במרחב הימי בצפון הארץ, לוחמי ההגנה האווירית יירטו אותו בהצלחה. בנוסף, מטוסי קרב תקפו עמדות שיגור, מבנים צבאיים ותשתיות טרור של חיזבאללה במרחב הכפר רמיה שבדרום לבנון@N12chat",2024-01-19 11:43:10+00:00,N12chat,telegram,963,"אדר גיציסצה""ל: לפני זמן קצר זוהה כלי טיס בלתי מאויש שחצה מלבנון במרחב הימי בצפון הארץ, לוחמי ההגנה האווירית יירטו אותו בהצלחה. בנוסף, מטוסי קרב תקפו עמדות שיגור, מבנים צבאיים ותשתיות טרור של חיזבאללה במרחב הכפר רמיה שבדרום לבנון@N12chat"
